customer_id,age,gender,tenure,monthly_charges,contract_type,support_calls,internet_service,payment_method,total_charges,churn,age_group,tenure_group,churn_numeric,risk_score,risk_level
CUST-03201,65,Male,25,89.18,Month-to-month,3,Fiber optic,Electronic check,2229.5,No,56-65,25-48 Months,0,2,Low
CUST-03202,46,Male,63,142.45,Two year,3,Fiber optic,Credit card,8974.35,Yes,46-55,49-72 Months,1,1,Low
CUST-03203,50,Male,30,108.56,Month-to-month,4,Fiber optic,Mailed check,3256.8,No,46-55,25-48 Months,0,3,Medium
CUST-03204,27,Male,45,103.93,Month-to-month,4,Fiber optic,Credit card,4676.85,Yes,26-35,25-48 Months,1,3,Medium
CUST-03205,67,Female,61,112.51,Two year,4,DSL,Electronic check,6863.11,No,66+,49-72 Months,0,1,Low
CUST-03206,75,Female,51,139.35,One year,3,DSL,Credit card,7106.85,Yes,66+,49-72 Months,1,1,Low
CUST-03207,57,Male,9,52.31,Month-to-month,2,Fiber optic,Bank transfer,470.79,Yes,56-65,7-12 Months,1,4,Medium
CUST-03208,38,Male,2,99.72,Month-to-month,1,Fiber optic,Bank transfer,199.44,Yes,36-45,0-6 Months,1,4,Medium
CUST-03209,45,Male,5,72.05,Month-to-month,2,No,Mailed check,360.25,Yes,36-45,0-6 Months,1,4,Medium
CUST-03210,28,Female,62,21.54,One year,3,Fiber optic,Bank transfer,1335.48,No,26-35,49-72 Months,0,0,Low
CUST-03211,72,Female,69,36.29,Month-to-month,2,Fiber optic,Bank transfer,2504.01,Yes,66+,49-72 Months,1,2,Low
CUST-03212,51,Male,52,62.25,Month-to-month,5,Fiber optic,Electronic check,3237.0,No,46-55,49-72 Months,0,4,Medium
CUST-03213,25,Female,5,93.45,Month-to-month,1,Fiber optic,Electronic check,467.25,Yes,18-25,0-6 Months,1,4,Medium
CUST-03214,39,Male,59,134.59,Two year,2,No,Bank transfer,7940.81,No,36-45,49-72 Months,0,1,Low
CUST-03215,25,Male,68,122.84,Month-to-month,4,Fiber optic,Mailed check,8353.12,No,18-25,49-72 Months,0,3,Medium
CUST-03216,66,Male,9,91.93,Month-to-month,4,Fiber optic,Bank transfer,827.37,Yes,66+,7-12 Months,1,4,Medium
CUST-03217,32,Male,22,29.6,Month-to-month,1,DSL,Electronic check,651.2,No,26-35,13-24 Months,0,2,Low
CUST-03218,34,Female,27,57.17,Month-to-month,5,DSL,Credit card,1543.59,No,26-35,25-48 Months,0,4,Medium
CUST-03219,40,Female,10,67.67,One year,2,Fiber optic,Mailed check,676.7,No,36-45,7-12 Months,0,2,Low
CUST-03220,41,Male,61,100.82,One year,4,Fiber optic,Mailed check,6150.02,No,36-45,49-72 Months,0,1,Low
CUST-03221,62,Female,51,28.44,One year,1,Fiber optic,Bank transfer,1450.44,No,56-65,49-72 Months,0,0,Low
CUST-03222,36,Female,10,88.93,One year,6,DSL,Credit card,889.3,Yes,36-45,7-12 Months,1,4,Medium
CUST-03223,22,Male,6,137.19,Month-to-month,0,Fiber optic,Mailed check,823.14,No,18-25,0-6 Months,0,5,High
CUST-03224,49,Female,62,111.71,One year,6,Fiber optic,Mailed check,6926.02,No,46-55,49-72 Months,0,3,Medium
CUST-03225,61,Male,5,123.62,Month-to-month,2,Fiber optic,Electronic check,618.1,Yes,56-65,0-6 Months,1,5,High
CUST-03226,18,Male,70,108.62,Month-to-month,0,DSL,Bank transfer,7603.4,Yes,18-25,49-72 Months,1,3,Medium
CUST-03227,40,Male,63,46.86,One year,4,No,Bank transfer,2952.18,No,36-45,49-72 Months,0,0,Low
CUST-03228,54,Male,56,34.36,Two year,4,DSL,Mailed check,1924.16,No,46-55,49-72 Months,0,0,Low
CUST-03229,25,Female,59,127.83,One year,5,Fiber optic,Credit card,7541.97,No,18-25,49-72 Months,0,3,Medium
CUST-03230,30,Male,63,110.42,Two year,4,Fiber optic,Credit card,6956.46,No,26-35,49-72 Months,0,1,Low
CUST-03231,25,Female,59,94.76,Two year,3,Fiber optic,Credit card,5590.84,No,18-25,49-72 Months,0,0,Low
CUST-03232,74,Male,51,44.61,Month-to-month,1,Fiber optic,Credit card,2275.11,No,66+,49-72 Months,0,2,Low
CUST-03233,40,Male,50,98.43,Two year,3,Fiber optic,Bank transfer,4921.5,No,36-45,49-72 Months,0,0,Low
CUST-03234,60,Female,4,24.07,One year,1,No,Electronic check,96.28,No,56-65,0-6 Months,0,2,Low
CUST-03235,18,Male,48,35.45,Two year,3,Fiber optic,Credit card,1701.6,No,18-25,25-48 Months,0,0,Low
CUST-03236,62,Female,32,60.55,One year,2,Fiber optic,Credit card,1937.6,No,56-65,25-48 Months,0,0,Low
CUST-03237,68,Female,51,77.69,One year,2,Fiber optic,Electronic check,3962.19,No,66+,49-72 Months,0,0,Low
CUST-03238,41,Male,52,35.67,One year,0,Fiber optic,Bank transfer,1854.84,No,36-45,49-72 Months,0,0,Low
CUST-03239,52,Male,34,35.59,Month-to-month,4,Fiber optic,Electronic check,1210.06,No,46-55,25-48 Months,0,2,Low
CUST-03240,41,Male,36,114.37,Two year,4,Fiber optic,Electronic check,4117.32,Yes,36-45,25-48 Months,1,1,Low
CUST-03241,34,Male,70,94.06,Month-to-month,2,Fiber optic,Credit card,6584.2,No,26-35,49-72 Months,0,2,Low
CUST-03242,22,Male,43,89.39,Month-to-month,3,Fiber optic,Electronic check,3843.77,No,18-25,25-48 Months,0,2,Low
CUST-03243,37,Male,16,78.82,Month-to-month,1,No,Electronic check,1261.12,Yes,36-45,13-24 Months,1,2,Low
CUST-03244,38,Female,59,146.95,Month-to-month,2,DSL,Bank transfer,8670.05,No,36-45,49-72 Months,0,3,Medium
CUST-03245,57,Female,53,26.47,Month-to-month,4,No,Credit card,1402.91,No,56-65,49-72 Months,0,2,Low
CUST-03246,75,Male,19,43.48,Month-to-month,3,Fiber optic,Credit card,826.12,Yes,66+,13-24 Months,1,2,Low
CUST-03247,48,Female,41,104.18,Month-to-month,2,Fiber optic,Mailed check,4271.38,No,46-55,25-48 Months,0,3,Medium
CUST-03248,63,Female,47,37.73,Month-to-month,0,Fiber optic,Credit card,1773.31,No,56-65,25-48 Months,0,2,Low
CUST-03249,53,Male,54,96.62,Month-to-month,3,DSL,Bank transfer,5217.48,No,46-55,49-72 Months,0,2,Low
CUST-03250,28,Male,55,93.81,Month-to-month,5,No,Bank transfer,5159.55,No,26-35,49-72 Months,0,4,Medium
CUST-03251,69,Female,19,146.23,Two year,0,DSL,Bank transfer,2778.37,No,66+,13-24 Months,0,1,Low
CUST-03252,32,Male,62,134.84,Month-to-month,4,DSL,Mailed check,8360.08,No,26-35,49-72 Months,0,3,Medium
CUST-03253,36,Female,59,142.92,Month-to-month,2,DSL,Mailed check,8432.28,No,36-45,49-72 Months,0,3,Medium
CUST-03254,24,Male,65,34.77,Month-to-month,2,DSL,Bank transfer,2260.05,Yes,18-25,49-72 Months,1,2,Low
CUST-03255,68,Female,68,132.86,Month-to-month,2,Fiber optic,Credit card,9034.48,No,66+,49-72 Months,0,3,Medium
CUST-03256,45,Female,28,36.78,One year,2,DSL,Mailed check,1029.84,No,36-45,25-48 Months,0,0,Low
CUST-03257,68,Female,18,102.28,Month-to-month,2,Fiber optic,Credit card,1841.04,No,66+,13-24 Months,0,3,Medium
CUST-03258,60,Female,26,113.61,Month-to-month,3,Fiber optic,Mailed check,2953.86,Yes,56-65,25-48 Months,1,3,Medium
CUST-03259,75,Male,19,40.91,Month-to-month,2,No,Electronic check,777.29,No,66+,13-24 Months,0,2,Low
CUST-03260,22,Male,55,102.25,One year,4,DSL,Bank transfer,5623.75,No,18-25,49-72 Months,0,1,Low
CUST-03261,22,Female,57,26.82,One year,0,Fiber optic,Electronic check,1528.74,No,18-25,49-72 Months,0,0,Low
CUST-03262,47,Female,6,58.12,Month-to-month,0,DSL,Bank transfer,348.72,Yes,46-55,0-6 Months,1,4,Medium
CUST-03263,71,Male,1,139.75,Month-to-month,1,Fiber optic,Electronic check,139.75,No,66+,0-6 Months,0,5,High
CUST-03264,49,Male,8,42.33,Month-to-month,1,Fiber optic,Credit card,338.64,No,46-55,7-12 Months,0,4,Medium
CUST-03265,25,Female,51,28.49,One year,0,Fiber optic,Credit card,1452.99,No,18-25,49-72 Months,0,0,Low
CUST-03266,27,Female,25,77.68,Month-to-month,2,Fiber optic,Bank transfer,1942.0,Yes,26-35,25-48 Months,1,2,Low
CUST-03267,55,Female,47,130.58,Month-to-month,3,DSL,Credit card,6137.26,Yes,46-55,25-48 Months,1,3,Medium
CUST-03268,64,Female,55,29.97,Month-to-month,2,DSL,Bank transfer,1648.35,Yes,56-65,49-72 Months,1,2,Low
CUST-03269,49,Female,64,66.22,Month-to-month,2,No,Electronic check,4238.08,No,46-55,49-72 Months,0,2,Low
CUST-03270,65,Male,10,136.97,Month-to-month,2,DSL,Bank transfer,1369.7,No,56-65,7-12 Months,0,5,High
CUST-03271,45,Female,56,35.36,Month-to-month,2,No,Mailed check,1980.16,Yes,36-45,49-72 Months,1,2,Low
CUST-03272,34,Male,12,60.39,Month-to-month,1,No,Electronic check,724.68,No,26-35,7-12 Months,0,4,Medium
CUST-03273,48,Male,33,121.19,Month-to-month,2,Fiber optic,Electronic check,3999.27,Yes,46-55,25-48 Months,1,3,Medium
CUST-03274,25,Male,71,90.62,One year,2,No,Bank transfer,6434.02,No,18-25,49-72 Months,0,0,Low
CUST-03275,57,Female,17,128.2,Month-to-month,3,DSL,Mailed check,2179.4,No,56-65,13-24 Months,0,3,Medium
CUST-03276,42,Male,61,34.51,One year,5,DSL,Mailed check,2105.11,Yes,36-45,49-72 Months,1,2,Low
CUST-03277,26,Male,10,139.67,One year,1,DSL,Credit card,1396.7,No,26-35,7-12 Months,0,3,Medium
CUST-03278,19,Male,31,141.54,One year,3,DSL,Electronic check,4387.74,Yes,18-25,25-48 Months,1,1,Low
CUST-03279,32,Male,60,40.19,Two year,4,DSL,Credit card,2411.4,No,26-35,49-72 Months,0,0,Low
CUST-03280,67,Female,70,24.4,Month-to-month,4,Fiber optic,Electronic check,1708.0,Yes,66+,49-72 Months,1,2,Low
CUST-03281,20,Female,17,148.68,Month-to-month,2,DSL,Electronic check,2527.56,Yes,18-25,13-24 Months,1,3,Medium
CUST-03282,66,Male,50,82.69,One year,3,Fiber optic,Electronic check,4134.5,No,66+,49-72 Months,0,0,Low
CUST-03283,53,Male,37,94.37,One year,1,Fiber optic,Electronic check,3491.69,No,46-55,25-48 Months,0,0,Low
CUST-03284,21,Female,62,100.07,Month-to-month,3,DSL,Bank transfer,6204.34,No,18-25,49-72 Months,0,3,Medium
CUST-03285,31,Female,72,122.66,Month-to-month,3,Fiber optic,Mailed check,8831.52,Yes,26-35,49-72 Months,1,3,Medium
CUST-03286,58,Female,29,125.56,One year,4,Fiber optic,Electronic check,3641.24,Yes,56-65,25-48 Months,1,1,Low
CUST-03287,58,Male,32,45.21,Two year,2,Fiber optic,Credit card,1446.72,Yes,56-65,25-48 Months,1,0,Low
CUST-03288,42,Female,11,50.76,Month-to-month,2,No,Credit card,558.36,No,36-45,7-12 Months,0,4,Medium
CUST-03289,75,Male,6,133.99,Two year,4,Fiber optic,Bank transfer,803.94,No,66+,0-6 Months,0,3,Medium
CUST-03290,72,Male,35,126.54,Month-to-month,3,Fiber optic,Mailed check,4428.9,Yes,66+,25-48 Months,1,3,Medium
CUST-03291,67,Female,33,100.29,Month-to-month,2,DSL,Electronic check,3309.57,No,66+,25-48 Months,0,3,Medium
CUST-03292,27,Male,18,149.31,Month-to-month,3,Fiber optic,Bank transfer,2687.58,Yes,26-35,13-24 Months,1,3,Medium
CUST-03293,38,Female,37,115.57,Month-to-month,0,Fiber optic,Credit card,4276.09,No,36-45,25-48 Months,0,3,Medium
CUST-03294,53,Male,13,48.06,One year,6,Fiber optic,Mailed check,624.78,No,46-55,13-24 Months,0,2,Low
CUST-03295,29,Female,64,130.06,Month-to-month,4,Fiber optic,Electronic check,8323.84,Yes,26-35,49-72 Months,1,3,Medium
CUST-03296,44,Male,1,73.92,Month-to-month,4,Fiber optic,Mailed check,73.92,No,36-45,0-6 Months,0,4,Medium
CUST-03297,57,Male,63,24.7,Month-to-month,3,Fiber optic,Credit card,1556.1,Yes,56-65,49-72 Months,1,2,Low
CUST-03298,19,Female,34,61.78,Month-to-month,0,DSL,Bank transfer,2100.52,Yes,18-25,25-48 Months,1,2,Low
CUST-03299,71,Female,10,119.26,Month-to-month,3,Fiber optic,Bank transfer,1192.6,No,66+,7-12 Months,0,5,High
CUST-03300,30,Female,7,144.83,Two year,1,Fiber optic,Credit card,1013.81,No,26-35,7-12 Months,0,3,Medium
CUST-03301,70,Female,56,55.9,Month-to-month,3,Fiber optic,Electronic check,3130.4,No,66+,49-72 Months,0,2,Low
CUST-03302,49,Male,37,52.05,Two year,1,DSL,Electronic check,1925.85,No,46-55,25-48 Months,0,0,Low
CUST-03303,48,Female,29,93.27,Month-to-month,3,No,Mailed check,2704.83,No,46-55,25-48 Months,0,2,Low
CUST-03304,33,Female,12,125.52,Month-to-month,2,No,Credit card,1506.24,Yes,26-35,7-12 Months,1,5,High
CUST-03305,49,Male,17,117.05,Month-to-month,2,Fiber optic,Credit card,1989.85,Yes,46-55,13-24 Months,1,3,Medium
CUST-03306,49,Female,48,92.79,Month-to-month,4,DSL,Electronic check,4453.92,Yes,46-55,25-48 Months,1,2,Low
CUST-03307,51,Female,26,102.08,Two year,4,Fiber optic,Credit card,2654.08,No,46-55,25-48 Months,0,1,Low
CUST-03308,28,Male,12,51.47,One year,5,Fiber optic,Bank transfer,617.64,No,26-35,7-12 Months,0,4,Medium
CUST-03309,27,Female,21,76.23,Two year,2,Fiber optic,Electronic check,1600.83,No,26-35,13-24 Months,0,0,Low
CUST-03310,32,Female,42,53.2,Two year,4,DSL,Electronic check,2234.4,No,26-35,25-48 Months,0,0,Low
CUST-03311,34,Female,61,134.97,One year,1,Fiber optic,Bank transfer,8233.17,Yes,26-35,49-72 Months,1,1,Low
CUST-03312,57,Female,58,34.63,One year,1,Fiber optic,Credit card,2008.54,No,56-65,49-72 Months,0,0,Low
CUST-03313,35,Female,54,108.37,One year,1,No,Electronic check,5851.98,No,26-35,49-72 Months,0,1,Low
CUST-03314,72,Female,34,53.84,One year,4,Fiber optic,Electronic check,1830.56,No,66+,25-48 Months,0,0,Low
CUST-03315,26,Male,7,81.83,Month-to-month,2,No,Electronic check,572.81,Yes,26-35,7-12 Months,1,4,Medium
CUST-03316,42,Female,35,58.92,Month-to-month,2,No,Credit card,2062.2,No,36-45,25-48 Months,0,2,Low
CUST-03317,57,Male,15,62.02,One year,0,Fiber optic,Electronic check,930.3,No,56-65,13-24 Months,0,0,Low
CUST-03318,31,Male,65,53.85,Month-to-month,0,Fiber optic,Credit card,3500.25,Yes,26-35,49-72 Months,1,2,Low
CUST-03319,75,Male,25,117.86,Month-to-month,3,DSL,Mailed check,2946.5,Yes,66+,25-48 Months,1,3,Medium
CUST-03320,42,Male,59,67.54,Two year,2,Fiber optic,Bank transfer,3984.86,Yes,36-45,49-72 Months,1,0,Low
CUST-03321,67,Female,6,114.43,Month-to-month,1,DSL,Credit card,686.58,No,66+,0-6 Months,0,5,High
CUST-03322,39,Female,52,79.29,One year,6,DSL,Credit card,4123.08,Yes,36-45,49-72 Months,1,2,Low
CUST-03323,69,Female,21,91.14,Month-to-month,5,No,Bank transfer,1913.94,Yes,66+,13-24 Months,1,4,Medium
CUST-03324,47,Male,71,90.63,One year,4,No,Credit card,6434.73,No,46-55,49-72 Months,0,0,Low
CUST-03325,37,Female,32,146.86,Month-to-month,4,Fiber optic,Bank transfer,4699.52,No,36-45,25-48 Months,0,3,Medium
CUST-03326,38,Female,53,67.72,Two year,2,Fiber optic,Mailed check,3589.16,No,36-45,49-72 Months,0,0,Low
CUST-03327,61,Female,59,47.0,Two year,1,Fiber optic,Electronic check,2773.0,No,56-65,49-72 Months,0,0,Low
CUST-03328,49,Male,69,138.53,Two year,1,Fiber optic,Bank transfer,9558.57,No,46-55,49-72 Months,0,1,Low
CUST-03329,68,Male,62,42.73,Month-to-month,6,DSL,Bank transfer,2649.26,No,66+,49-72 Months,0,4,Medium
CUST-03330,63,Female,4,128.47,Month-to-month,4,Fiber optic,Electronic check,513.88,No,56-65,0-6 Months,0,5,High
CUST-03331,66,Male,18,39.53,Two year,6,Fiber optic,Electronic check,711.54,No,66+,13-24 Months,0,2,Low
CUST-03332,73,Male,56,105.63,Two year,0,DSL,Credit card,5915.28,Yes,66+,49-72 Months,1,1,Low
CUST-03333,38,Female,24,39.57,Two year,0,Fiber optic,Credit card,949.68,No,36-45,13-24 Months,0,0,Low
CUST-03334,52,Male,66,140.0,One year,0,Fiber optic,Credit card,9240.0,No,46-55,49-72 Months,0,1,Low
CUST-03335,75,Male,13,93.45,Month-to-month,2,No,Electronic check,1214.85,No,66+,13-24 Months,0,2,Low
CUST-03336,49,Female,62,62.81,Month-to-month,3,Fiber optic,Electronic check,3894.22,No,46-55,49-72 Months,0,2,Low
CUST-03337,47,Male,54,38.24,Two year,4,DSL,Electronic check,2064.96,No,46-55,49-72 Months,0,0,Low
CUST-03338,72,Male,15,68.25,One year,3,Fiber optic,Credit card,1023.75,Yes,66+,13-24 Months,1,0,Low
CUST-03339,56,Male,69,111.65,Month-to-month,0,No,Electronic check,7703.85,No,56-65,49-72 Months,0,3,Medium
CUST-03340,66,Male,3,70.04,Month-to-month,5,Fiber optic,Electronic check,210.12,Yes,66+,0-6 Months,1,6,High
CUST-03341,29,Male,37,51.99,One year,3,No,Mailed check,1923.63,No,26-35,25-48 Months,0,0,Low
CUST-03342,58,Male,37,95.06,One year,1,DSL,Bank transfer,3517.22,No,56-65,25-48 Months,0,0,Low
CUST-03343,64,Male,3,74.32,Month-to-month,1,Fiber optic,Bank transfer,222.96,Yes,56-65,0-6 Months,1,4,Medium
CUST-03344,35,Male,63,41.55,Month-to-month,1,DSL,Electronic check,2617.65,No,26-35,49-72 Months,0,2,Low
CUST-03345,38,Female,35,40.02,Month-to-month,4,Fiber optic,Credit card,1400.7,Yes,36-45,25-48 Months,1,2,Low
CUST-03346,30,Female,52,111.97,Month-to-month,3,DSL,Mailed check,5822.44,Yes,26-35,49-72 Months,1,3,Medium
CUST-03347,38,Female,28,146.71,Two year,2,Fiber optic,Mailed check,4107.88,Yes,36-45,25-48 Months,1,1,Low
CUST-03348,25,Female,18,50.3,One year,4,Fiber optic,Bank transfer,905.4,No,18-25,13-24 Months,0,0,Low
CUST-03349,63,Male,36,120.51,One year,3,Fiber optic,Mailed check,4338.36,No,56-65,25-48 Months,0,1,Low
CUST-03350,57,Female,33,31.39,One year,3,No,Mailed check,1035.87,No,56-65,25-48 Months,0,0,Low
CUST-03351,63,Female,64,69.6,Month-to-month,0,Fiber optic,Mailed check,4454.4,No,56-65,49-72 Months,0,2,Low
CUST-03352,24,Male,26,85.87,One year,1,No,Electronic check,2232.62,No,18-25,25-48 Months,0,0,Low
CUST-03353,40,Male,48,54.94,Two year,4,DSL,Bank transfer,2637.12,No,36-45,25-48 Months,0,0,Low
CUST-03354,61,Male,40,88.85,One year,2,Fiber optic,Bank transfer,3554.0,No,56-65,25-48 Months,0,0,Low
CUST-03355,49,Male,17,134.74,Month-to-month,2,No,Credit card,2290.58,No,46-55,13-24 Months,0,3,Medium
CUST-03356,28,Male,40,142.78,One year,0,Fiber optic,Electronic check,5711.2,No,26-35,25-48 Months,0,1,Low
CUST-03357,39,Female,7,33.07,Two year,2,No,Mailed check,231.49,No,36-45,7-12 Months,0,2,Low
CUST-03358,39,Male,57,55.34,Month-to-month,3,Fiber optic,Electronic check,3154.38,No,36-45,49-72 Months,0,2,Low
CUST-03359,60,Female,8,147.29,Month-to-month,1,Fiber optic,Mailed check,1178.32,No,56-65,7-12 Months,0,5,High
CUST-03360,42,Female,56,55.15,Two year,4,Fiber optic,Mailed check,3088.4,Yes,36-45,49-72 Months,1,0,Low
CUST-03361,39,Male,31,110.05,Two year,3,No,Credit card,3411.55,No,36-45,25-48 Months,0,1,Low
CUST-03362,45,Female,59,52.95,Month-to-month,4,No,Credit card,3124.05,Yes,36-45,49-72 Months,1,2,Low
CUST-03363,46,Female,58,66.33,Month-to-month,2,Fiber optic,Credit card,3847.14,No,46-55,49-72 Months,0,2,Low
CUST-03364,30,Male,12,44.87,Month-to-month,0,Fiber optic,Mailed check,538.44,No,26-35,7-12 Months,0,4,Medium
CUST-03365,35,Female,48,131.32,Month-to-month,2,DSL,Mailed check,6303.36,No,26-35,25-48 Months,0,3,Medium
CUST-03366,19,Female,31,134.74,Two year,1,Fiber optic,Electronic check,4176.94,No,18-25,25-48 Months,0,1,Low
CUST-03367,46,Female,63,58.6,Month-to-month,5,DSL,Bank transfer,3691.8,No,46-55,49-72 Months,0,4,Medium
CUST-03368,38,Male,39,127.07,Month-to-month,1,Fiber optic,Mailed check,4955.73,No,36-45,25-48 Months,0,3,Medium
CUST-03369,32,Male,20,66.57,Two year,4,Fiber optic,Electronic check,1331.4,No,26-35,13-24 Months,0,0,Low
CUST-03370,69,Male,48,32.87,Month-to-month,1,Fiber optic,Electronic check,1577.76,No,66+,25-48 Months,0,2,Low
CUST-03371,44,Female,71,118.55,One year,1,Fiber optic,Mailed check,8417.05,Yes,36-45,49-72 Months,1,1,Low
CUST-03372,67,Male,54,97.54,Month-to-month,3,DSL,Mailed check,5267.16,Yes,66+,49-72 Months,1,2,Low
CUST-03373,48,Female,71,55.67,Two year,1,Fiber optic,Credit card,3952.57,No,46-55,49-72 Months,0,0,Low
CUST-03374,32,Male,29,52.89,Two year,0,Fiber optic,Credit card,1533.81,No,26-35,25-48 Months,0,0,Low
CUST-03375,68,Female,48,146.83,Month-to-month,1,Fiber optic,Credit card,7047.84,Yes,66+,25-48 Months,1,3,Medium
CUST-03376,40,Male,56,132.13,Two year,2,Fiber optic,Electronic check,7399.28,No,36-45,49-72 Months,0,1,Low
CUST-03377,41,Male,17,125.27,Two year,6,DSL,Credit card,2129.59,Yes,36-45,13-24 Months,1,3,Medium
CUST-03378,61,Female,9,36.64,Two year,2,Fiber optic,Mailed check,329.76,No,56-65,7-12 Months,0,2,Low
CUST-03379,30,Male,34,118.17,Month-to-month,0,Fiber optic,Credit card,4017.78,No,26-35,25-48 Months,0,3,Medium
CUST-03380,39,Female,45,47.89,Month-to-month,3,DSL,Mailed check,2155.05,No,36-45,25-48 Months,0,2,Low
CUST-03381,60,Male,9,147.06,Month-to-month,4,No,Mailed check,1323.54,No,56-65,7-12 Months,0,5,High
CUST-03382,54,Male,7,26.77,Month-to-month,3,Fiber optic,Bank transfer,187.39,No,46-55,7-12 Months,0,4,Medium
CUST-03383,50,Female,16,65.78,Month-to-month,2,Fiber optic,Bank transfer,1052.48,Yes,46-55,13-24 Months,1,2,Low
CUST-03384,73,Female,19,75.72,Month-to-month,0,Fiber optic,Credit card,1438.68,Yes,66+,13-24 Months,1,2,Low
CUST-03385,20,Female,6,127.15,One year,3,Fiber optic,Mailed check,762.9,No,18-25,0-6 Months,0,3,Medium
CUST-03386,71,Male,11,119.61,Month-to-month,3,Fiber optic,Bank transfer,1315.71,No,66+,7-12 Months,0,5,High
CUST-03387,36,Female,61,68.75,Two year,8,Fiber optic,Electronic check,4193.75,No,36-45,49-72 Months,0,2,Low
CUST-03388,40,Male,42,93.52,Two year,2,Fiber optic,Bank transfer,3927.84,No,36-45,25-48 Months,0,0,Low
CUST-03389,46,Female,13,128.63,Month-to-month,4,Fiber optic,Credit card,1672.19,Yes,46-55,13-24 Months,1,3,Medium
CUST-03390,47,Female,12,22.37,Month-to-month,4,No,Electronic check,268.44,Yes,46-55,7-12 Months,1,4,Medium
CUST-03391,56,Female,20,124.28,One year,1,DSL,Electronic check,2485.6,No,56-65,13-24 Months,0,1,Low
CUST-03392,61,Female,50,143.1,Month-to-month,3,No,Mailed check,7155.0,No,56-65,49-72 Months,0,3,Medium
CUST-03393,64,Female,36,24.17,Month-to-month,2,Fiber optic,Mailed check,870.12,Yes,56-65,25-48 Months,1,2,Low
CUST-03394,42,Female,69,25.93,Two year,3,DSL,Mailed check,1789.17,No,36-45,49-72 Months,0,0,Low
CUST-03395,54,Male,37,64.79,Month-to-month,0,Fiber optic,Mailed check,2397.23,No,46-55,25-48 Months,0,2,Low
CUST-03396,64,Female,12,31.41,Two year,1,DSL,Bank transfer,376.92,Yes,56-65,7-12 Months,1,2,Low
CUST-03397,25,Male,40,82.31,Two year,4,Fiber optic,Credit card,3292.4,No,18-25,25-48 Months,0,0,Low
CUST-03398,59,Female,54,114.73,Month-to-month,3,DSL,Credit card,6195.42,Yes,56-65,49-72 Months,1,3,Medium
CUST-03399,75,Female,2,93.7,Two year,3,DSL,Mailed check,187.4,No,66+,0-6 Months,0,2,Low
CUST-03400,33,Female,50,45.54,Month-to-month,2,DSL,Bank transfer,2277.0,Yes,26-35,49-72 Months,1,2,Low
CUST-03401,25,Male,41,105.13,Two year,3,DSL,Bank transfer,4310.33,No,18-25,25-48 Months,0,1,Low
CUST-03402,18,Male,45,109.03,Two year,4,DSL,Bank transfer,4906.35,No,18-25,25-48 Months,0,1,Low
CUST-03403,61,Female,9,141.22,Month-to-month,7,No,Credit card,1270.98,Yes,56-65,7-12 Months,1,7,High
CUST-03404,22,Male,62,39.08,One year,2,No,Mailed check,2422.96,No,18-25,49-72 Months,0,0,Low
CUST-03405,20,Female,47,110.0,One year,4,Fiber optic,Bank transfer,5170.0,No,18-25,25-48 Months,0,1,Low
CUST-03406,18,Female,5,138.49,Month-to-month,5,DSL,Bank transfer,692.45,No,18-25,0-6 Months,0,7,High
CUST-03407,21,Male,1,85.2,Two year,1,DSL,Mailed check,85.2,No,18-25,0-6 Months,0,2,Low
CUST-03408,57,Male,44,67.03,Month-to-month,2,DSL,Bank transfer,2949.32,No,56-65,25-48 Months,0,2,Low
CUST-03409,52,Male,22,42.2,Month-to-month,1,Fiber optic,Credit card,928.4,No,46-55,13-24 Months,0,2,Low
CUST-03410,49,Male,38,132.68,Month-to-month,3,No,Electronic check,5041.84,Yes,46-55,25-48 Months,1,3,Medium
